"movieNames","movieGenres","userId","rating"
"Karate Kid, The (1984)","Drama",138493,4
"Karate Kid, Part II, The (1986)","Action|Adventure|Drama",138474,4
"Karate Kid, Part II, The (1986)","Action|Adventure|Drama",138493,2
"Karate Kid, Part III, The (1989)","Action|Adventure|Children|Drama",138428,3
"Karate Kid, Part III, The (1989)","Action|Adventure|Children|Drama",138474,4
"Karate Kid, Part III, The (1989)","Action|Adventure|Children|Drama",138493,1
"Christmas Vacation (National Lampoon's Christmas Vacation) (1989)","Comedy",138432,3
"Christmas Vacation (National Lampoon's Christmas Vacation) (1989)","Comedy",138441,3
"Christmas Vacation (National Lampoon's Christmas Vacation) (1989)","Comedy",138449,4
"Christmas Vacation (National Lampoon's Christmas Vacation) (1989)","Comedy",138477,4.5
"Christmas Vacation (National Lampoon's Christmas Vacation) (1989)","Comedy",138486,4.5
"You've Got Mail (1998)","Comedy|Romance",138437,3.5
"You've Got Mail (1998)","Comedy|Romance",138444,3
"You've Got Mail (1998)","Comedy|Romance",138454,1
"You've Got Mail (1998)","Comedy|Romance",138456,2
"You've Got Mail (1998)","Comedy|Romance",138474,3
"You've Got Mail (1998)","Comedy|Romance",138493,5
"Thin Red Line, The (1998)","Action|Drama|War",138419,4.5
"Thin Red Line, The (1998)","Action|Drama|War",138437,2.5
"Thin Red Line, The (1998)","Action|Drama|War",138454,5
"Thin Red Line, The (1998)","Action|Drama|War",138485,3.5
"Mighty Joe Young (1998)","Action|Adventure|Drama|Fantasy|Thriller",138474,4
"Patch Adams (1998)","Comedy|Drama",138456,3.5
"Stepmom (1998)","Drama",138459,3
"Civil Action, A (1998)","Drama",138427,3
"Civil Action, A (1998)","Drama",138444,3
"Civil Action, A (1998)","Drama",138464,3
"Civil Action, A (1998)","Drama",138474,5
"Civil Action, A (1998)","Drama",138490,4
"Down in the Delta (1998)","Drama",138487,5
"Hurlyburly (1998)","Drama",138490,2
"Wilde (1997)","Drama",138490,5
"Affliction (1997)","Drama",138444,3
"Another Day in Paradise (1998)","Drama",138450,2
"Hilary and Jackie (1998)","Drama",138490,4
"At First Sight (1999)","Drama",138441,2
"Varsity Blues (1999)","Comedy|Drama",138474,4
"Howard the Duck (1986)","Adventure|Comedy|Sci-Fi",138449,4
"Howard the Duck (1986)","Adventure|Comedy|Sci-Fi",138479,3.5
"Fly, The (1958)","Horror|Mystery|Sci-Fi",138417,3
"Fly, The (1986)","Drama|Horror|Sci-Fi|Thriller",138417,1
"Fly, The (1986)","Drama|Horror|Sci-Fi|Thriller",138427,4
"Fly, The (1986)","Drama|Horror|Sci-Fi|Thriller",138446,3
"Fly, The (1986)","Drama|Horror|Sci-Fi|Thriller",138465,2
"Fly, The (1986)","Drama|Horror|Sci-Fi|Thriller",138472,3.5
"Fly, The (1986)","Drama|Horror|Sci-Fi|Thriller",138479,4
"Fly, The (1986)","Drama|Horror|Sci-Fi|Thriller",138486,5
"Fly, The (1986)","Drama|Horror|Sci-Fi|Thriller",138489,3.5
"Fly II, The (1989)","Horror|Sci-Fi",138417,1
"Fly II, The (1989)","Horror|Sci-Fi",138474,4
"Texas Chainsaw Massacre, The (1974)","Horror",138429,3
"Texas Chainsaw Massacre, The (1974)","Horror",138437,4
"Texas Chainsaw Massacre, The (1974)","Horror",138477,3.5
"Texas Chainsaw Massacre, The (1974)","Horror",138486,5
"Texas Chainsaw Massacre 2, The (1986)","Horror",138474,3
"Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994)","Horror",138459,0.5
"Ruthless People (1986)","Comedy",138454,2
"Ruthless People (1986)","Comedy",138474,4
"Deadly Friend (1986)","Horror",138449,1
"Name of the Rose, The (Name der Rose, Der) (1986)","Crime|Drama|Mystery|Thriller",138467,5
"Jumpin' Jack Flash (1986)","Action|Comedy|Romance|Thriller",138449,4
"Peggy Sue Got Married (1986)","Comedy|Drama",138441,4
"Peggy Sue Got Married (1986)","Comedy|Drama",138454,3
"Crocodile Dundee (1986)","Adventure|Comedy",138423,4
"Crocodile Dundee (1986)","Adventure|Comedy",138441,2
"Crocodile Dundee (1986)","Adventure|Comedy",138449,4
"Crocodile Dundee (1986)","Adventure|Comedy",138454,1
"Crocodile Dundee (1986)","Adventure|Comedy",138456,3.5
"Crocodile Dundee (1986)","Adventure|Comedy",138474,4
"Crocodile Dundee II (1988)","Action|Adventure|Comedy",138426,3
"Crocodile Dundee II (1988)","Action|Adventure|Comedy",138449,3
"Crocodile Dundee II (1988)","Action|Adventure|Comedy",138474,4
"Soul Man (1986)","Comedy",138449,4
"¡Three Amigos! (1986)","Comedy|Western",138432,3
"¡Three Amigos! (1986)","Comedy|Western",138437,4
"¡Three Amigos! (1986)","Comedy|Western",138441,4
"¡Three Amigos! (1986)","Comedy|Western",138449,4
"Day of the Beast, The (Día de la Bestia, El) (1995)","Adventure|Comedy|Thriller",138474,5
"She's All That (1999)","Comedy|Romance",138421,5
"She's All That (1999)","Comedy|Romance",138437,1.5
"She's All That (1999)","Comedy|Romance",138450,2
"She's All That (1999)","Comedy|Romance",138459,1
"She's All That (1999)","Comedy|Romance",138462,3
"She's All That (1999)","Comedy|Romance",138464,4
"She's All That (1999)","Comedy|Romance",138474,4
"She's All That (1999)","Comedy|Romance",138487,4
"Payback (1999)","Action|Thriller",138444,3
"Payback (1999)","Action|Thriller",138486,1.5
"Simply Irresistible (1999)","Comedy|Romance",138441,3
"Harmonists, The (1997)","Drama",138450,2
"Harmonists, The (1997)","Drama",138490,4
"Blast from the Past (1999)","Comedy|Romance",138441,4
"Blast from the Past (1999)","Comedy|Romance",138474,4
"Message in a Bottle (1999)","Romance",138459,0.5
"My Favorite Martian (1999)","Comedy|Sci-Fi",138474,4
"Jawbreaker (1999)","Comedy",138438,3
"Jawbreaker (1999)","Comedy",138474,4
"October Sky (1999)","Drama",138437,4
"October Sky (1999)","Drama",138444,3
"October Sky (1999)","Drama",138454,5
"October Sky (1999)","Drama",138456,5
"October Sky (1999)","Drama",138457,2.5
"Office Space (1999)","Comedy|Crime",138422,3.5
"Office Space (1999)","Comedy|Crime",138432,4
"Office Space (1999)","Comedy|Crime",138434,5
"Office Space (1999)","Comedy|Crime",138436,4.5
"Office Space (1999)","Comedy|Crime",138437,4.5
"Office Space (1999)","Comedy|Crime",138441,3
"Office Space (1999)","Comedy|Crime",138449,5
"Office Space (1999)","Comedy|Crime",138451,5
"Office Space (1999)","Comedy|Crime",138455,5
"Office Space (1999)","Comedy|Crime",138456,3.5
"Office Space (1999)","Comedy|Crime",138457,2.5
"Office Space (1999)","Comedy|Crime",138458,3.5
"Office Space (1999)","Comedy|Crime",138464,5
"Office Space (1999)","Comedy|Crime",138467,3
"Office Space (1999)","Comedy|Crime",138470,4.5
"Office Space (1999)","Comedy|Crime",138472,4
"Office Space (1999)","Comedy|Crime",138474,5
"200 Cigarettes (1999)","Comedy|Drama",138441,2
"200 Cigarettes (1999)","Comedy|Drama",138466,4
"8MM (1999)","Drama|Mystery|Thriller",138416,4.5
"8MM (1999)","Drama|Mystery|Thriller",138474,4
"Breakfast of Champions (1999)","Comedy|Sci-Fi",138474,5
"Pet Sematary (1989)","Horror",138474,4
"Pet Sematary II (1992)","Comedy|Horror",138467,1
"Christine (1983)","Horror",138416,3.5
"Night Shift (1982)","Comedy",138454,3
"House on Haunted Hill (1959)","Drama|Horror|Thriller",138436,4
"Alligator (1980)","Action|Horror|Sci-Fi",138417,1
"Westworld (1973)","Action|Sci-Fi|Thriller|Western",138417,3
"Westworld (1973)","Action|Sci-Fi|Thriller|Western",138437,4
"Logan's Run (1976)","Action|Adventure|Sci-Fi",138417,4
"Planet of the Apes (1968)","Action|Drama|Sci-Fi",138417,1
"Planet of the Apes (1968)","Action|Drama|Sci-Fi",138437,4
"Planet of the Apes (1968)","Action|Drama|Sci-Fi",138449,5
"Planet of the Apes (1968)","Action|Drama|Sci-Fi",138474,4
"Beneath the Planet of the Apes (1970)","Action|Sci-Fi",138449,5
"Battle for the Planet of the Apes (1973)","Action|Sci-Fi",138417,1
"Battle for the Planet of the Apes (1973)","Action|Sci-Fi",138449,5
"Conquest of the Planet of the Apes (1972)","Action|Sci-Fi",138417,1
"Conquest of the Planet of the Apes (1972)","Action|Sci-Fi",138449,5
"Escape from the Planet of the Apes (1971)","Action|Sci-Fi",138449,5
"Analyze This (1999)","Comedy",138419,1
"Analyze This (1999)","Comedy",138454,3
"Analyze This (1999)","Comedy",138456,3.5
"Analyze This (1999)","Comedy",138458,3.5
"Analyze This (1999)","Comedy",138460,3.5
"Analyze This (1999)","Comedy",138489,3.5
"Cruel Intentions (1999)","Drama",138421,4
"Cruel Intentions (1999)","Drama",138441,1
"Cruel Intentions (1999)","Drama",138456,2.5
"Cruel Intentions (1999)","Drama",138459,3
"Cruel Intentions (1999)","Drama",138466,1
"Cruel Intentions (1999)","Drama",138474,5
"Cruel Intentions (1999)","Drama",138489,3.5
"Lock, Stock & Two Smoking Barrels (1998)","Comedy|Crime|Thriller",138419,5
"Lock, Stock & Two Smoking Barrels (1998)","Comedy|Crime|Thriller",138429,4.5
"Lock, Stock & Two Smoking Barrels (1998)","Comedy|Crime|Thriller",138432,4
"Lock, Stock & Two Smoking Barrels (1998)","Comedy|Crime|Thriller",138436,4.5
"Lock, Stock & Two Smoking Barrels (1998)","Comedy|Crime|Thriller",138439,4
"Lock, Stock & Two Smoking Barrels (1998)","Comedy|Crime|Thriller",138444,2
"Lock, Stock & Two Smoking Barrels (1998)","Comedy|Crime|Thriller",138454,4
"Lock, Stock & Two Smoking Barrels (1998)","Comedy|Crime|Thriller",138457,4
"Lock, Stock & Two Smoking Barrels (1998)","Comedy|Crime|Thriller",138472,4
"Lock, Stock & Two Smoking Barrels (1998)","Comedy|Crime|Thriller",138474,5
"Wing Commander (1999)","Action|Sci-Fi",138437,2.5
"Haunting, The (1963)","Horror|Thriller",138474,3
"Dead Ringers (1988)","Drama|Horror|Thriller",138467,5
"Village of the Damned (1960)","Horror|Sci-Fi|Thriller",138417,4
"Children of the Damned (1963)","Horror|Sci-Fi|Thriller",138417,3
"Children of the Damned (1963)","Horror|Sci-Fi|Thriller",138486,3.5
"Baby Geniuses (1999)","Comedy",138464,1
"Baby Geniuses (1999)","Comedy",138474,3
"Forces of Nature (1999)","Comedy|Romance",138441,3
"Forces of Nature (1999)","Comedy|Romance",138459,4
"Forces of Nature (1999)","Comedy|Romance",138464,2
"Forces of Nature (1999)","Comedy|Romance",138466,2
"Forces of Nature (1999)","Comedy|Romance",138474,4
"King and I, The (1956)","Drama|Musical|Romance",138441,4
"King and I, The (1956)","Drama|Musical|Romance",138459,4
"EDtv (1999)","Comedy",138441,4
"Walk on the Moon, A (1999)","Drama|Romance",138454,5
"Matrix, The (1999)","Action|Sci-Fi|Thriller",138416,5
"Matrix, The (1999)","Action|Sci-Fi|Thriller",138417,4
"Matrix, The (1999)","Action|Sci-Fi|Thriller",138419,5
"Matrix, The (1999)","Action|Sci-Fi|Thriller",138422,4
"Matrix, The (1999)","Action|Sci-Fi|Thriller",138425,5
"Matrix, The (1999)","Action|Sci-Fi|Thriller",138426,5
"Matrix, The (1999)","Action|Sci-Fi|Thriller",138429,5
"Matrix, The (1999)","Action|Sci-Fi|Thriller",138432,5
"Matrix, The (1999)","Action|Sci-Fi|Thriller",138436,4.5
"Matrix, The (1999)","Action|Sci-Fi|Thriller",138437,5
"Matrix, The (1999)","Action|Sci-Fi|Thriller",138439,5
"Matrix, The (1999)","Action|Sci-Fi|Thriller",138443,5
"Matrix, The (1999)","Action|Sci-Fi|Thriller",138444,5
"Matrix, The (1999)","Action|Sci-Fi|Thriller",138449,5
"Matrix, The (1999)","Action|Sci-Fi|Thriller",138454,5
"Matrix, The (1999)","Action|Sci-Fi|Thriller",138455,5
"Matrix, The (1999)","Action|Sci-Fi|Thriller",138456,3.5
"Matrix, The (1999)","Action|Sci-Fi|Thriller",138460,4
"Matrix, The (1999)","Action|Sci-Fi|Thriller",138461,3
"Matrix, The (1999)","Action|Sci-Fi|Thriller",138464,5
"Matrix, The (1999)","Action|Sci-Fi|Thriller",138466,4
"Matrix, The (1999)","Action|Sci-Fi|Thriller",138467,5
"Matrix, The (1999)","Action|Sci-Fi|Thriller",138468,4.5
"Matrix, The (1999)","Action|Sci-Fi|Thriller",138471,3
"Matrix, The (1999)","Action|Sci-Fi|Thriller",138472,4
"Matrix, The (1999)","Action|Sci-Fi|Thriller",138473,4.5
"Matrix, The (1999)","Action|Sci-Fi|Thriller",138474,5
"Matrix, The (1999)","Action|Sci-Fi|Thriller",138478,5
"Matrix, The (1999)","Action|Sci-Fi|Thriller",138485,5
"Matrix, The (1999)","Action|Sci-Fi|Thriller",138486,0.5
"Matrix, The (1999)","Action|Sci-Fi|Thriller",138489,4
"Matrix, The (1999)","Action|Sci-Fi|Thriller",138492,5
"Matrix, The (1999)","Action|Sci-Fi|Thriller",138493,4.5
"10 Things I Hate About You (1999)","Comedy|Romance",138416,4
"10 Things I Hate About You (1999)","Comedy|Romance",138421,4
"10 Things I Hate About You (1999)","Comedy|Romance",138429,2.5
"10 Things I Hate About You (1999)","Comedy|Romance",138437,3.5
"10 Things I Hate About You (1999)","Comedy|Romance",138446,2.5
"10 Things I Hate About You (1999)","Comedy|Romance",138456,4.5
"10 Things I Hate About You (1999)","Comedy|Romance",138457,2
"10 Things I Hate About You (1999)","Comedy|Romance",138459,2
"10 Things I Hate About You (1999)","Comedy|Romance",138464,5
"10 Things I Hate About You (1999)","Comedy|Romance",138473,3
"10 Things I Hate About You (1999)","Comedy|Romance",138474,4
"Tango (1998)","Drama|Musical",138490,3
"Dreamlife of Angels, The (Vie rêvée des anges, La) (1998)","Drama",138466,4
"Dreamlife of Angels, The (Vie rêvée des anges, La) (1998)","Drama",138490,3
"Following (1998)","Crime|Mystery|Thriller",138436,4
"Go (1999)","Comedy|Crime",138419,4
"Go (1999)","Comedy|Crime",138437,4
"Go (1999)","Comedy|Crime",138444,3
"Go (1999)","Comedy|Crime",138457,4
"Go (1999)","Comedy|Crime",138466,5
"Go (1999)","Comedy|Crime",138474,5
"Go (1999)","Comedy|Crime",138487,4
"Never Been Kissed (1999)","Comedy|Romance",138432,3
"Never Been Kissed (1999)","Comedy|Romance",138441,2
"Never Been Kissed (1999)","Comedy|Romance",138456,5
"Never Been Kissed (1999)","Comedy|Romance",138459,3
"Never Been Kissed (1999)","Comedy|Romance",138464,1
"Never Been Kissed (1999)","Comedy|Romance",138467,4
"Never Been Kissed (1999)","Comedy|Romance",138473,1
"Never Been Kissed (1999)","Comedy|Romance",138474,4
"Never Been Kissed (1999)","Comedy|Romance",138487,5
"Cookie's Fortune (1999)","Comedy|Drama",138462,3
"Friends & Lovers (1999)","Comedy|Drama|Romance",138490,4
"Open Your Eyes (Abre los ojos) (1997)","Drama|Romance|Sci-Fi|Thriller",138436,4.5
"SLC Punk! (1998)","Comedy|Drama",138474,5
"SLC Punk! (1998)","Comedy|Drama",138490,4
"Pushing Tin (1999)","Comedy",138441,4
"Pushing Tin (1999)","Comedy",138470,3.5
"Pushing Tin (1999)","Comedy",138487,5
"Election (1999)","Comedy",138432,4
"Election (1999)","Comedy",138434,3
"Election (1999)","Comedy",138437,4
"Election (1999)","Comedy",138444,3
"Election (1999)","Comedy",138454,2
"Election (1999)","Comedy",138456,1
"Election (1999)","Comedy",138466,5
"Election (1999)","Comedy",138492,5
"Entrapment (1999)","Crime|Thriller",138429,3
"Entrapment (1999)","Crime|Thriller",138459,2
"Entrapment (1999)","Crime|Thriller",138467,1
"Idle Hands (1999)","Comedy|Horror",138474,5
"Get Real (1998)","Drama|Romance",138490,4
"Winslow Boy, The (1999)","Drama",138454,3
"Winslow Boy, The (1999)","Drama",138490,4
"Mildred Pierce (1945)","Drama|Film-Noir",138454,4
"Night of the Comet (1984)","Comedy|Horror|Sci-Fi",138432,3
"Dick Tracy (1990)","Action|Crime",138464,4
"Dick Tracy (1990)","Action|Crime",138467,3
"Dick Tracy (1990)","Action|Crime",138474,4
"Mummy, The (1999)","Action|Adventure|Comedy|Fantasy|Horror|Thriller",138437,4
"Mummy, The (1999)","Action|Adventure|Comedy|Fantasy|Horror|Thriller",138444,2
"Mummy, The (1999)","Action|Adventure|Comedy|Fantasy|Horror|Thriller",138454,2
"Mummy, The (1999)","Action|Adventure|Comedy|Fantasy|Horror|Thriller",138458,3.5
"Mummy, The (1999)","Action|Adventure|Comedy|Fantasy|Horror|Thriller",138462,2
"Mummy, The (1999)","Action|Adventure|Comedy|Fantasy|Horror|Thriller",138464,4
"Mummy, The (1999)","Action|Adventure|Comedy|Fantasy|Horror|Thriller",138472,3.5
"Mummy, The (1999)","Action|Adventure|Comedy|Fantasy|Horror|Thriller",138486,4
"William Shakespeare's A Midsummer Night's Dream (1999)","Comedy|Fantasy",138428,2
"After Life (Wandafuru raifu) (1998)","Drama|Fantasy",138454,5
"Edge of Seventeen (1998)","Comedy|Drama|Romance",138490,4
"Star Wars: Episode I - The Phantom Menace (1999)","Action|Adventure|Sci-Fi",138419,2.5
"Star Wars: Episode I - The Phantom Menace (1999)","Action|Adventure|Sci-Fi",138422,4
"Star Wars: Episode I - The Phantom Menace (1999)","Action|Adventure|Sci-Fi",138426,4
"Star Wars: Episode I - The Phantom Menace (1999)","Action|Adventure|Sci-Fi",138427,4
"Star Wars: Episode I - The Phantom Menace (1999)","Action|Adventure|Sci-Fi",138429,4
"Star Wars: Episode I - The Phantom Menace (1999)","Action|Adventure|Sci-Fi",138432,4
"Star Wars: Episode I - The Phantom Menace (1999)","Action|Adventure|Sci-Fi",138437,2
"Star Wars: Episode I - The Phantom Menace (1999)","Action|Adventure|Sci-Fi",138443,2.5
"Star Wars: Episode I - The Phantom Menace (1999)","Action|Adventure|Sci-Fi",138444,5
"Star Wars: Episode I - The Phantom Menace (1999)","Action|Adventure|Sci-Fi",138449,4
"Star Wars: Episode I - The Phantom Menace (1999)","Action|Adventure|Sci-Fi",138461,4
"Star Wars: Episode I - The Phantom Menace (1999)","Action|Adventure|Sci-Fi",138464,5
"Star Wars: Episode I - The Phantom Menace (1999)","Action|Adventure|Sci-Fi",138467,3
"Star Wars: Episode I - The Phantom Menace (1999)","Action|Adventure|Sci-Fi",138471,3.5
"Star Wars: Episode I - The Phantom Menace (1999)","Action|Adventure|Sci-Fi",138472,4
"Star Wars: Episode I - The Phantom Menace (1999)","Action|Adventure|Sci-Fi",138474,4
"Star Wars: Episode I - The Phantom Menace (1999)","Action|Adventure|Sci-Fi",138477,3
"Star Wars: Episode I - The Phantom Menace (1999)","Action|Adventure|Sci-Fi",138493,2
"Love Letter, The (1999)","Comedy|Romance",138487,3
"Superman (1978)","Action|Adventure|Sci-Fi",138417,3
"Superman (1978)","Action|Adventure|Sci-Fi",138434,3.5
"Superman (1978)","Action|Adventure|Sci-Fi",138440,4
"Superman (1978)","Action|Adventure|Sci-Fi",138474,5
"Superman (1978)","Action|Adventure|Sci-Fi",138478,2.5
"Superman II (1980)","Action|Sci-Fi",138443,2
"Superman II (1980)","Action|Sci-Fi",138461,3.5
"Superman II (1980)","Action|Sci-Fi",138467,3
"Superman II (1980)","Action|Sci-Fi",138472,1
"Superman II (1980)","Action|Sci-Fi",138474,4
"Superman II (1980)","Action|Sci-Fi",138485,2.5
"Superman III (1983)","Action|Adventure|Sci-Fi",138425,2.5
"Superman III (1983)","Action|Adventure|Sci-Fi",138491,1.5
"Superman IV: The Quest for Peace (1987)","Action|Adventure|Sci-Fi",138493,3.5
"Rocky Horror Picture Show, The (1975)","Comedy|Horror|Musical|Sci-Fi",138416,4.5
"Rocky Horror Picture Show, The (1975)","Comedy|Horror|Musical|Sci-Fi",138417,3
"Rocky Horror Picture Show, The (1975)","Comedy|Horror|Musical|Sci-Fi",138432,3
"Rocky Horror Picture Show, The (1975)","Comedy|Horror|Musical|Sci-Fi",138440,3
"Rocky Horror Picture Show, The (1975)","Comedy|Horror|Musical|Sci-Fi",138441,5
"Rocky Horror Picture Show, The (1975)","Comedy|Horror|Musical|Sci-Fi",138467,4
"Rocky Horror Picture Show, The (1975)","Comedy|Horror|Musical|Sci-Fi",138477,5
"Thing from Another World, The (1951)","Horror|Sci-Fi",138417,4
"War of the Worlds, The (1953)","Action|Drama|Sci-Fi",138417,5
"War of the Worlds, The (1953)","Action|Drama|Sci-Fi",138425,5
"War of the Worlds, The (1953)","Action|Drama|Sci-Fi",138456,2
"War of the Worlds, The (1953)","Action|Drama|Sci-Fi",138459,1
"War of the Worlds, The (1953)","Action|Drama|Sci-Fi",138493,4
"Invasion of the Body Snatchers (1956)","Horror|Sci-Fi|Thriller",138437,4.5
"Invasion of the Body Snatchers (1956)","Horror|Sci-Fi|Thriller",138474,4
"Earth vs. the Flying Saucers (1956)","Sci-Fi",138417,4
"Mole People, The (1956)","Horror|Sci-Fi",138417,1
"Swamp Thing (1982)","Horror|Sci-Fi",138417,1
"Run Silent Run Deep (1958)","War",138417,3
"Notting Hill (1999)","Comedy|Romance",138423,3
"Notting Hill (1999)","Comedy|Romance",138454,2
"Notting Hill (1999)","Comedy|Romance",138456,4.5
"Thirteenth Floor, The (1999)","Drama|Sci-Fi|Thriller",138426,4
"Loss of Sexual Innocence, The (1999)","Drama|Fantasy",138490,3
"Instinct (1999)","Drama|Thriller",138416,4.5
"Instinct (1999)","Drama|Thriller",138444,3
"Instinct (1999)","Drama|Thriller",138474,4
"Buena Vista Social Club (1999)","Documentary|Musical",138466,3
"Buena Vista Social Club (1999)","Documentary|Musical",138477,5
"Limbo (1999)","Drama",138466,3
"Austin Powers: The Spy Who Shagged Me (1999)","Action|Adventure|Comedy",138422,4
"Austin Powers: The Spy Who Shagged Me (1999)","Action|Adventure|Comedy",138426,1.5
"Austin Powers: The Spy Who Shagged Me (1999)","Action|Adventure|Comedy",138427,4
"Austin Powers: The Spy Who Shagged Me (1999)","Action|Adventure|Comedy",138429,3.5
"Austin Powers: The Spy Who Shagged Me (1999)","Action|Adventure|Comedy",138432,4
"Austin Powers: The Spy Who Shagged Me (1999)","Action|Adventure|Comedy",138441,4
"Austin Powers: The Spy Who Shagged Me (1999)","Action|Adventure|Comedy",138456,3
"Austin Powers: The Spy Who Shagged Me (1999)","Action|Adventure|Comedy",138457,3
"Austin Powers: The Spy Who Shagged Me (1999)","Action|Adventure|Comedy",138459,1
"Austin Powers: The Spy Who Shagged Me (1999)","Action|Adventure|Comedy",138461,4.5
"Austin Powers: The Spy Who Shagged Me (1999)","Action|Adventure|Comedy",138464,3.5
"Austin Powers: The Spy Who Shagged Me (1999)","Action|Adventure|Comedy",138466,4
"Austin Powers: The Spy Who Shagged Me (1999)","Action|Adventure|Comedy",138474,5
"Austin Powers: The Spy Who Shagged Me (1999)","Action|Adventure|Comedy",138477,4
"Austin Powers: The Spy Who Shagged Me (1999)","Action|Adventure|Comedy",138486,4
"Red Violin, The (Violon rouge, Le) (1998)","Drama|Mystery",138466,2
"Red Violin, The (Violon rouge, Le) (1998)","Drama|Mystery",138490,4
"Tarzan (1999)","Adventure|Animation|Children|Drama",138441,4
"Tarzan (1999)","Adventure|Animation|Children|Drama",138464,3
"Tarzan (1999)","Adventure|Animation|Children|Drama",138470,3.5
"Tarzan (1999)","Adventure|Animation|Children|Drama",138472,3
"Tarzan (1999)","Adventure|Animation|Children|Drama",138474,5
"General's Daughter, The (1999)","Crime|Drama|Mystery|Thriller",138421,5
"General's Daughter, The (1999)","Crime|Drama|Mystery|Thriller",138456,4.5
"General's Daughter, The (1999)","Crime|Drama|Mystery|Thriller",138487,5
"Ideal Husband, An (1999)","Comedy|Romance",138449,4
"Ideal Husband, An (1999)","Comedy|Romance",138466,5
"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)","Drama",138436,4.5
"Run Lola Run (Lola rennt) (1998)","Action|Crime",138419,4.5
"Run Lola Run (Lola rennt) (1998)","Action|Crime",138426,5
"Run Lola Run (Lola rennt) (1998)","Action|Crime",138432,4
"Run Lola Run (Lola rennt) (1998)","Action|Crime",138436,4
"Run Lola Run (Lola rennt) (1998)","Action|Crime",138437,4
"Run Lola Run (Lola rennt) (1998)","Action|Crime",138443,4
"Run Lola Run (Lola rennt) (1998)","Action|Crime",138454,4
"Run Lola Run (Lola rennt) (1998)","Action|Crime",138464,5
"Run Lola Run (Lola rennt) (1998)","Action|Crime",138472,3.5
"Run Lola Run (Lola rennt) (1998)","Action|Crime",138477,5
"Trekkies (1997)","Documentary",138437,4.5
"Big Daddy (1999)","Comedy",138421,4
"Big Daddy (1999)","Comedy",138441,4
"Big Daddy (1999)","Comedy",138456,4.5
"Big Daddy (1999)","Comedy",138457,2.5
"Big Daddy (1999)","Comedy",138459,4.5
"Big Daddy (1999)","Comedy",138471,1.5
"Big Daddy (1999)","Comedy",138474,5
"Big Daddy (1999)","Comedy",138486,5
"Big Daddy (1999)","Comedy",138487,5
"Dinner Game, The (Dîner de cons, Le) (1998)","Comedy",138444,4
"Dinner Game, The (Dîner de cons, Le) (1998)","Comedy",138493,4
"Arachnophobia (1990)","Comedy|Horror",138427,4
"Arachnophobia (1990)","Comedy|Horror",138432,3
"Arachnophobia (1990)","Comedy|Horror",138460,0.5
"Arachnophobia (1990)","Comedy|Horror",138465,0.5
"Arachnophobia (1990)","Comedy|Horror",138487,3
"South Park: Bigger, Longer and Uncut (1999)","Animation|Comedy|Musical",138419,3.5
"South Park: Bigger, Longer and Uncut (1999)","Animation|Comedy|Musical",138432,3
"South Park: Bigger, Longer and Uncut (1999)","Animation|Comedy|Musical",138434,5
"South Park: Bigger, Longer and Uncut (1999)","Animation|Comedy|Musical",138437,3
"South Park: Bigger, Longer and Uncut (1999)","Animation|Comedy|Musical",138444,4
"South Park: Bigger, Longer and Uncut (1999)","Animation|Comedy|Musical",138472,4
"South Park: Bigger, Longer and Uncut (1999)","Animation|Comedy|Musical",138474,5
"South Park: Bigger, Longer and Uncut (1999)","Animation|Comedy|Musical",138477,5
"South Park: Bigger, Longer and Uncut (1999)","Animation|Comedy|Musical",138486,5
"South Park: Bigger, Longer and Uncut (1999)","Animation|Comedy|Musical",138487,5
"South Park: Bigger, Longer and Uncut (1999)","Animation|Comedy|Musical",138492,3.5
"Wild Wild West (1999)","Action|Comedy|Sci-Fi|Western",138416,3.5
"Wild Wild West (1999)","Action|Comedy|Sci-Fi|Western",138419,2
"Wild Wild West (1999)","Action|Comedy|Sci-Fi|Western",138427,3
"Wild Wild West (1999)","Action|Comedy|Sci-Fi|Western",138456,1
"Wild Wild West (1999)","Action|Comedy|Sci-Fi|Western",138470,3
"Wild Wild West (1999)","Action|Comedy|Sci-Fi|Western",138474,4
"Wild Wild West (1999)","Action|Comedy|Sci-Fi|Western",138487,3
"Summer of Sam (1999)","Drama",138474,5
"American Pie (1999)","Comedy|Romance",138421,5
"American Pie (1999)","Comedy|Romance",138422,3
"American Pie (1999)","Comedy|Romance",138429,2.5
"American Pie (1999)","Comedy|Romance",138432,2
"American Pie (1999)","Comedy|Romance",138437,2.5
"American Pie (1999)","Comedy|Romance",138456,1
"American Pie (1999)","Comedy|Romance",138457,2
"American Pie (1999)","Comedy|Romance",138458,3.5
"American Pie (1999)","Comedy|Romance",138459,3
"American Pie (1999)","Comedy|Romance",138466,5
"American Pie (1999)","Comedy|Romance",138470,2
"American Pie (1999)","Comedy|Romance",138472,4
"American Pie (1999)","Comedy|Romance",138474,4
"American Pie (1999)","Comedy|Romance",138477,1
"American Pie (1999)","Comedy|Romance",138486,4
"Arlington Road (1999)","Thriller",138421,5
"Arlington Road (1999)","Thriller",138444,3
"Arlington Road (1999)","Thriller",138458,4
"Arlington Road (1999)","Thriller",138474,5
"Muppets From Space (1999)","Children|Comedy",138464,5
